Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore,TANI Ilaria,F,"ROMA ""La Sapienza""",Scienze della Comunicazione,M-FIL/05,,COMUNICAZIONE E RICERCA SOCIALE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TANUCCI Giancarlo,M,BARI,Scienze della Formazione,M-PSI/06,,PSICOLOGIA E SCIENZE PEDAGOGICHE E DIDATTICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TANZINI Lorenzo,M,CAGLIARI,Lettere e Filosofia,M-STO/01,,"STUDI STORICI, GEOGRAFICI E ARTISTICI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TAORMINA Daniela Patrizia,F,"ROMA ""Tor Vergata""",Lettere e Filosofia,M-FIL/07,,RICERCHE FILOSOFICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TARABOCHIA CANAVERO Alessandra,F,Cattolica del Sacro Cuore,Lettere e Filosofia,M-FIL/01,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TARCA Luigi,M,"""Ca' Foscari"" VENEZIA",Lettere e Filosofia,M-FIL/01,,FILOSOFIA E BENI CULTURALI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TARIZZO Davide Francesco,M,SALERNO,Scienze della Formazione,M-FIL/03,,"SCIENZE UMANE, FILOSOFICHE E DELLA FORMAZIONE/DISUFF",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TAROZZI Fiorenza,F,BOLOGNA,Lingue e Letterature Straniere,M-STO/04,,"DISCIPLINE STORICHE, ANTROPOLOGICHE E GEOGRAFICHE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TAROZZI Gino,M,Urbino Carlo Bo,Lettere e Filosofia,M-FIL/02,,"SCIENZE DI BASE E FONDAMENTI: MATEMATICA, INFORMATICA, FISICA, CHIMICA, EPISTEMOLOGIA E STORIA DELLA SCIENZA",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TAROZZI Massimiliano,M,TRENTO,Scienze Cognitive,M-PED/01,,SCIENZE DELLA COGNIZIONE E DELLA FORMAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TARTABINI Angelo,M,PARMA,Psicologia,M-PSI/01,,SCIENZE DELLA FORMAZIONE E DEL TERRITORIO,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TARTAGLIA Stefano,M,TORINO,Psicologia,M-PSI/05,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,TASCA Cecilia,F,CAGLIARI,Lettere e Filosofia,M-STO/08,,"STUDI STORICI, GEOGRAFICI E ARTISTICI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TASSI Fulvio,M,FIRENZE,Psicologia,M-PSI/04,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TASSO Alessandra,F,VALLE D'AOSTA,Psicologia,M-PSI/01,,SCIENZE UMANE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TAVANI Elena,F,"""L'Orientale"" di NAPOLI",Lingue e Letterature Straniere,M-FIL/04,,SCIENZE UMANE E SOCIALI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TAVIANI Ermanno,M,CATANIA,Scienze della Formazione,M-STO/04,,PROCESSI FORMATIVI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TAVIANI Paolo,M,MOLISE,Scienze Umane e Sociali,M-STO/06,,CULTURE COMPARATE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TAVONI Maria Gioia,F,BOLOGNA,Lettere e Filosofia,M-STO/08,,FILOLOGIA CLASSICA E ITALIANISTICA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TEDESCHI Carlo,M,"""Ca' Foscari"" VENEZIA",Lettere e Filosofia,M-STO/09,,"LETTERE, ARTI E SCIENZE SOCIALI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TEDESCO Luca,M,ROMA TRE,Scienze della Formazione,M-STO/04,,"STUDI DEI PROCESSI FORMATIVI, CULTURALI E INTERCULTURALI NELLA SOCIETA' CONTEMPORANEA",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TEDESCO Salvatore,M,PALERMO,Lettere e Filosofia,M-FIL/04,,"FIERI-AGLAIA, FILOSOFIA, FILOLOGIA, ARTI, STORIA, CRITICA DEI SAPERI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TEGA Walter,M,BOLOGNA,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TELLERI Fausto,M,SASSARI,Lettere e Filosofia,M-PED/01,,"ECONOMIA, ISTITUZIONI E SOCIETA'",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TEMPESTA Marcello,M,SALENTO,Lettere e Filosofia,M-PED/01,,"SCIENZE PEDAGOGICHE, PSICOLOGICHE E DIDATTICHE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TENENBAUM Katrin Tamara,F,"ROMA ""La Sapienza""",Filosofia,M-FIL/03,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TENTONI Claudio,M,BOLOGNA,Scienze Motorie,M-EDF/01,,"ISTOLOGIA,EMBRIOLOGIA E BIOLOGIA APPLICATA",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TENTORI Katya,F,TRENTO,Scienze Cognitive,M-PSI/01,,SCIENZE DELLA COGNIZIONE E DELLA FORMAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TENUTA Flaviana,F,della CALABRIA,Lettere e Filosofia,M-PSI/04,,SCIENZE DELL'EDUCAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Assistente r.e.,TERRAGNO Silvia,F,SALENTO,Beni Culturali,M-GGR/01,,BENI DELLE ARTI E DELLA STORIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TERRONE Grazia,F,FOGGIA,Scienze della Formazione,M-PSI/07,,"SCIENZE UMANE, TERRITORIO, BENI CULTURALI, CIVILTA' LETTERARIE, FORMAZIONE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TERUGGI Lilia Andrea,F,MILANO-BICOCCA,Scienze della Formazione,M-PED/03,,SCIENZE UMANE PER LA FORMAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TESCARI Giuliano,M,TORINO,Scienze Politiche,M-DEA/01,,"SCIENZE ANTROPOLOGICHE, ARCHEOLOGICHE E STORICO-TERRITORIALI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TESORO Marina,F,PAVIA,Scienze Politiche,M-STO/04,,SCIENZE POLITICHE E SOCIALI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TESSARI Alessia,F,BOLOGNA,Scienze Motorie,M-PSI/01,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TESSARO Fiorino,M,"""Ca' Foscari"" VENEZIA",Lettere e Filosofia,M-PED/03,,FILOSOFIA E BENI CULTURALI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TESSITORE Antonio,M,"ROMA ""Foro Italico""",Scienze Motorie,M-EDF/02,,SCIENZE DEL MOVIMENTO UMANO E DELLO SPORT,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TESSITORE Fulvio,M,Napoli Federico II,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TESTA Eugenio,M,"ROMA ""La Sapienza""",Lettere e Filosofia,M-DEA/01,,"STORIA, CULTURE, RELIGIONI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TESTA Italo,M,PARMA,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TESTA Silvia,F,TORINO,Psicologia,M-PSI/03,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TESTONI Ines,F,PADOVA,Scienze della Formazione,M-PSI/05,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TETI Vito,M,della CALABRIA,Lettere e Filosofia,M-DEA/01,,FILOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,THEMELLY Pietro,M,"ROMA ""La Sapienza""",Sc.Umanistiche (Lett.Fil.-Lingue-Patr.Cult),M-STO/02,,"STORIA, CULTURE, RELIGIONI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TIBERI Simona,F,PERUGIA,Lettere e Filosofia,M-FIL/05,,"FILOSOFIA, LINGUISTICA E LETTERATURE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TIBERINI Elvira,F,"ROMA ""La Sapienza""",Lettere e Filosofia,M-DEA/01,,"STORIA, CULTURE, RELIGIONI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TILATTI Andrea,M,UDINE,Scienze della Formazione,M-STO/01,,SCIENZE UMANE (DISU),2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TINACCI Maria,F,FIRENZE,Economia,M-GGR/02,,SCIENZE ECONOMICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TINE' Salvatore Giuseppe,M,CATANIA,Lettere e Filosofia,M-STO/02,,SCIENZE UMANISTICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TINO Pietro,M,ROMA TRE,Lettere e Filosofia,M-STO/04,,"STUDI STORICI,GEOGRAFICI E ANTROPOLOGICI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TINTI Carla,F,TORINO,Psicologia,M-PSI/01,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TINTI Paolo,M,BOLOGNA,Lettere e Filosofia,M-STO/08,,FILOLOGIA CLASSICA E ITALIANISTICA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TIRAGALLO Felice,M,CAGLIARI,Lettere e Filosofia,M-DEA/01,,"STUDI STORICI, GEOGRAFICI E ARTISTICI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,TIRASSA Maurizio,M,TORINO,Psicologia,M-PSI/01,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,TIRINNANZI Nicoletta,F,CHIETI-PESCARA,Scienze della Formazione,M-FIL/06,,"FILOSOFIA, SCIENZE UMANE E SCIENZE DELL'EDUCAZIONE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TITI Carlo,M,CAGLIARI,Economia,M-GGR/02,,ECONOMIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TOBIA Bruno,M,"ROMA ""La Sapienza""",Lettere e Filosofia,M-STO/04,,"STORIA, CULTURE, RELIGIONI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOCCAFONDI Fiorenza,F,PARMA,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOCCHINI Gerardo,M,"""Ca' Foscari"" VENEZIA",Lingue e Letterature Straniere,M-STO/02,,STUDI LINGUISTICI E CULTURALI COMPARATI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOCCO Francesco Paolo,M,MESSINA,Lettere e Filosofia,M-STO/01,,STUDI TARDO-ANTICHI MEDIEVALI ED UMANISTICI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TODARO Letterio,M,CATANIA,Scienze della Formazione,M-PED/02,,PROCESSI FORMATIVI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TODERI Stefano,M,BOLOGNA,Psicologia,M-PSI/06,,SCIENZE DELL'EDUCAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TODESCHINI Giacomo,M,TRIESTE,Lettere e Filosofia,M-STO/01,,STUDI UMANISTICI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOFFANO Emanuela,F,PADOVA,Scienze della Formazione,M-PED/01,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOGNARINI Ivano,M,SIENA,Lettere e Filosofia,M-STO/02,,STORIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,TOGNETTI Sergio,M,CAGLIARI,Lettere e Filosofia,M-STO/01,,"STUDI STORICI, GEOGRAFICI E ARTISTICI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TOGNON Giuseppe,M,"Libera Univ. ""Maria SS.Assunta""-LUMSA - ROMA",Scienze della Formazione,M-PED/02,,FACOLTA' DI SCIENZE DELLA FORMAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TOLOMELLI Marica,F,BOLOGNA,Lettere e Filosofia,M-STO/04,,"DISCIPLINE STORICHE, ANTROPOLOGICHE E GEOGRAFICHE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOLOMEO Adriana,F,"""L'Orientale"" di NAPOLI",Scienze Politiche,M-STO/02,,SCIENZE SOCIALI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,TOLOMEO Rita,F,"ROMA ""La Sapienza""",Sc.Umanistiche (Lett.Fil.-Lingue-Patr.Cult),M-STO/03,,"STORIA, CULTURE, RELIGIONI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TOLOMIO Ilario,M,PADOVA,Lettere e Filosofia,M-FIL/06,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOMAI Manuela,F,"ROMA ""La Sapienza""",Psicologia,M-PSI/08,,PSICOLOGIA DINAMICA E CLINICA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,TOMARCHIO Maria,F,CATANIA,Scienze della Formazione,M-PED/01,,PROCESSI FORMATIVI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOMASETTO Carlo,M,BOLOGNA,Psicologia,M-PSI/04,,SCIENZE DELL'EDUCAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOMASI Gabriele,M,PADOVA,Lettere e Filosofia,M-FIL/04,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOMASONI Francesco,M,PIEMONTE ORIENTALE,Lettere e Filosofia,M-FIL/06,,STUDI UMANISTICI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOMASSINI Luigi,M,BOLOGNA,Conservazione dei Beni Culturali,M-STO/04,,STORIE E METODI PER LA CONSERVAZIONE DEI BENI CULTURALI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TOMASSONI Rosella,F,CASSINO e LAZIO MERIDIONALE,Lettere e Filosofia,M-PSI/01,,SCIENZE UMANISTICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TOMATIS Francesco,M,SALERNO,Lettere e Filosofia,M-FIL/01,,"SCIENZE DEL PATRIMONIO CULTURALE(BENI E ATTIVITA' CULTURALI,FILOSOFIA,FONTI E TESTI,TERRITORIO)/DISPAC",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TOMBA Elena,F,BOLOGNA,Psicologia,M-PSI/08,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOMEA Paolo Giovanni Antonio,M,Cattolica del Sacro Cuore,Lettere e Filosofia,M-STO/01,,"STUDI MEDIOEVALI, UMANISTICI E RINASCIMENTALI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TOMEI Gianfranco,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,M-PSI/01,,NEUROLOGIA E PSICHIATRIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOMMASI Francesco,M,PERUGIA,Scienze della Formazione,M-STO/01,,SCIENZE UMANE E DELLA FORMAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOMMASI Luca,M,CHIETI-PESCARA,Psicologia,M-PSI/01,,NEUROSCIENZE E IMAGING,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOMMASI Marco,M,CHIETI-PESCARA,Psicologia,M-PSI/03,,SCIENZE BIOMEDICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,TOMMASI Wanda,F,VERONA,Lettere e Filosofia,M-FIL/06,,"FILOSOFIA, PEDAGOGIA E PSICOLOGIA",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TONDO Leonardo,M,CAGLIARI,Scienze della Formazione,M-PSI/08,,Non disponibile,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TONELLI Anna,F,Urbino Carlo Bo,Scienze Politiche,M-STO/04,,"STUDI INTERNAZIONALI. STORIA, LINGUE, CULTURE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TONELLI Giovanna,F,MILANO,Scienze Politiche,M-STO/02,,STORIA DELLA SOCIETA' E DELLE ISTITUZIONI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TONI Alessandro,M,"ROMA ""La Sapienza""",Sociologia,M-PSI/05,,SCIENZE SOCIALI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TONIETTI Tito,M,PISA,Lettere e Filosofia,M-STO/05,,MATEMATICA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TONINELLI Pierangelo Maria,M,MILANO-BICOCCA,Economia,M-STO/04,,ECONOMIA POLITICA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TONINI Carla,F,BOLOGNA,Lettere e Filosofia,M-STO/03,,"DISCIPLINE STORICHE, ANTROPOLOGICHE E GEOGRAFICHE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TONIOLO Maria Claudia,F,"ROMA ""Tor Vergata""",Lettere e Filosofia,M-STO/02,,STORIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TONIZZI Maria Elisabetta,F,GENOVA,Scienze Politiche,M-STO/04,,SCIENZE POLITICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TONNA Carlo,M,PISA,Lingue e Letterature Straniere,M-FIL/02,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TONZAR Claudio,M,Urbino Carlo Bo,Scienze della Formazione,M-PSI/04,,SCIENZE DELL'UOMO,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOOMASPOEG Kristjan,M,SALENTO,Beni Culturali,M-STO/01,,BENI DELLE ARTI E DELLA STORIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TORALDO Francesco Alessio,M,PAVIA,Lettere e Filosofia,M-PSI/02,,STUDI UMANISTICI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TORE Gianfranco,M,CAGLIARI,Lingue e Letterature Straniere,M-STO/02,,"STUDI STORICI, GEOGRAFICI E ARTISTICI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TORNAR Clara,F,ROMA TRE,Scienze della Formazione,M-PED/04,,PROGETTAZIONE EDUCATIVA E DIDATTICA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TORRE Angelo,M,PIEMONTE ORIENTALE,Scienze Politiche,M-STO/02,,STUDI UMANISTICI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,TORRE Salvatore,M,CATANIA,Scienze della Formazione,M-GGR/01,,PROCESSI FORMATIVI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,TORRI Michelguglielmo,M,TORINO,Scienze Politiche,M-STO/04,,LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TORRINI Maurizio,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,M-STO/05,,MATEMATICA E APPLICAZIONI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,TORSELLO Davide,M,BERGAMO,Lingue e Letterature Straniere,M-DEA/01,,"SCIENZE DEI LINGUAGGI, DELLA COMUNICAZIONE E DEGLI STUDI CULTURALI",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,TORTA Riccardo,M,TORINO,Psicologia,M-PSI/08,,NEUROSCIENZE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TORTAROLO Edoardo Elio Flaminio,M,PIEMONTE ORIENTALE,Lettere e Filosofia,M-STO/02,,STUDI UMANISTICI,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TORTOLICI Concetta Beatrice,F,ROMA TRE,Scienze della Formazione,M-DEA/01,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TORTORA Alfonso,M,SALERNO,Scienze Politiche,M-STO/02,,"SCIENZE POLITICHE, SOCIALI E DELLA COMUNICAZIONE/SPSC",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TORTORA Giuseppe,M,Napoli Federico II,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TORTORA DE FALCO Lorenzo,M,ROMA TRE,Lettere e Filosofia,M-FIL/02,,FILOSOFIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TORTORELLI Gianfranco,M,BOLOGNA,Lettere e Filosofia,M-STO/08,,"DISCIPLINE STORICHE, ANTROPOLOGICHE E GEOGRAFICHE",2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TORTORELLI GHIDINI Marisa,F,Napoli Federico II,Lettere e Filosofia,M-STO/06,,DISCIPLINE STORICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TORZINI Roberto,M,FIRENZE,Lettere e Filosofia,M-FIL/03,,Non disponibile,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TOSCANI Xenio Luigi,M,Cattolica del Sacro Cuore,Lettere e Filosofia,M-STO/02,,SCIENZE STORICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOSCANO Mario,M,"ROMA ""La Sapienza""",Scienze Politiche,M-STO/04,,SCIENZE POLITICHE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,TOSELLI Monica,F,FIRENZE,Psicologia,M-PSI/04,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,TOSSANI Eliana,F,BOLOGNA,Psicologia,M-PSI/08,,PSICOLOGIA,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,TOSTI Mario,M,PERUGIA,Scienze della Formazione,M-STO/02,,SCIENZE UMANE E DELLA FORMAZIONE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,TOTARO Francesco,M,MACERATA,Lettere e Filosofia,M-FIL/03,,FILOSOFIA E SCIENZE UMANE,2008,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
