Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Straordinario,SALEMI Angelo Maria Vincenzo Francesco,M,CATANIA,Ingegneria,ICAR/10,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SALERNO Ginevra,F,ROMA TRE,Architettura,ICAR/08,,STRUTTURE,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SALERNO Giorgio,M,FIRENZE,Ingegneria,ICAR/05,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SALERNO Rossella,F,Politecnico di MILANO,Architettura,ICAR/17,,ARCHITETTURA E PIANIFICAZIONE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SALIS Marco,M,CAGLIARI,Ingegneria,ICAR/02,,INGEGNERIA DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SALIZZONI Giovanni,M,BOLOGNA,Ingegneria,ICAR/20,,ARCHITETTURA E PIANIFICAZIONE TERRITORIALE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SALLUSTIO Angelantonio,M,Politecnico di BARI,Ingegneria,ICAR/08,,INGEGNERIA CIVILE ED AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SALTALIPPI Carla,F,PERUGIA,Ingegneria,ICAR/02,,INGEGNERIA CIVILE ED AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SALUSTRI Sergio,M,Politecnica delle MARCHE,Ingegneria,ICAR/20,,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE E D URBANISTICA (SIMAU)",2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SALVADORI Alberto,M,BRESCIA,Ingegneria,ICAR/08,,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO E AMBIENTE (DICATA)",2001,08 - Ingegneria civile ed Architettura
Associato confermato,SALVATORI Antonello,M,CHIETI-PESCARA,Architettura,ICAR/08,,"INGEGNERIA DELLE STRUTTURE, DELLE ACQUE E DEL TERRENO",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SALVEMINI Mauro,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/21,,ARCHITETTURA E PROGETTO,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SALVESTRINI Giovanni,M,Politecnico di TORINO,Architettura,ICAR/14,,CASA-CITTA',2001,08 - Ingegneria civile ed Architettura
Associato confermato,SALVETTI Aldo,M,Università IUAV di VENEZIA,Pianificazione del Territorio,ICAR/20,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SALVINI Renato Franco Maria,M,Politecnico di MILANO,Ingegneria VI,ICAR/14,,BUILDING ENVIRONMENT SCIENCES AND TECHNOLOGY - BEST,2001,08 - Ingegneria civile ed Architettura
Ordinario,SALZANO Eduardo,M,Università IUAV di VENEZIA,Pianificazione del Territorio,ICAR/21,,URBANISTICA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SAMBIAGIO Gabriele,M,CAGLIARI,Ingegneria,ICAR/01,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SAMONA' Antonio,M,PALERMO,Architettura,ICAR/18,,STORIA E PROGETTO NELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SAMSA Danilo,M,Politecnico di MILANO,Architettura,ICAR/18,,PROGETTAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SANAVIA Lorenzo,M,PADOVA,Ingegneria,ICAR/08,,COSTRUZIONI E TRASPORTI,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SANDRI Maria Grazia,F,Politecnico di MILANO,Architettura,ICAR/18,,ARCHITETTURA E PIANIFICAZIONE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SANFELICE Nicola,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/14,,ARCHITETTURA E PROGETTO,2001,08 - Ingegneria civile ed Architettura
Straordinario,SANNA Antonello,M,CAGLIARI,Ingegneria,ICAR/10,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SANNA Giovanna Maria,F,CAGLIARI,Ingegneria,ICAR/06,,"INGEGNERIA STRUTTURALE,INFRASTRUTTURALE E GEOMATICA (D.I.S.I.G.)",2001,08 - Ingegneria civile ed Architettura
Ordinario,SANPAOLESI DE FALENA Luca,M,PISA,Ingegneria,ICAR/09,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
Ordinario,SANSO' Fernando,M,Politecnico di MILANO,Ingegneria,ICAR/06,,"INGEGNERIA IDRAULICA, AMBIENTALE, INFRASTRUTTURE VIARIE, RILEVAMENTO",2001,08 - Ingegneria civile ed Architettura
Straordinario,SANTAGATA Ezio,M,Politecnico di TORINO,Ingegneria,ICAR/04,,"INGEGNERIA DELL'AMBIENTE, DEL TERRITORIO E DELLE INFRASTRUTTURE",2001,08 - Ingegneria civile ed Architettura
Ordinario,SANTAGATA Felice Ausilio,M,Politecnica delle MARCHE,Ingegneria,ICAR/04,,"IDRAULICA, STRADE, AMBIENTE, CHIMICA (ISAC)",2001,08 - Ingegneria civile ed Architettura
Associato confermato,SANTAMARIA Raffaele,M,"""Parthenope"" di NAPOLI",Scienze Nautiche,ICAR/06,,SCIENZE APPLICATE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SANTAMARIA Ruggiero,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/14,,"PROGETTAZIONE ARCHITETTONICA, URBANA, DEL PAESAGGIO E DEGLI INTERNI",2001,08 - Ingegneria civile ed Architettura
Associato confermato,SANTANGELO Domenico,M,Politecnico di BARI,Ingegneria,ICAR/01,,INGEGNERIA DELLE ACQUE E DI CHIMICA,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SANTANGELO Saverio,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/21,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SANTI Attilio,M,Università IUAV di VENEZIA,Architettura,ICAR/16,,PROGETTAZIONE ARCHITETTONICA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SANTIANO Sergio,M,Politecnico di TORINO,Architettura,ICAR/16,,PROGETTAZIONE ARCHITETTONICA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SANTINI Adolfo Alberto,M,Mediterranea di REGGIO CALABRIA,Ingegneria,ICAR/08,,MECCANICA E MATERIALI,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SANTORELLI Sandro,M,Napoli Federico II,Ingegneria,ICAR/09,,ANALISI E PROGETTAZIONE STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
Ordinario,SANTORINI Fabio,M,TRIESTE,Ingegneria,ICAR/05,,INGEGNERIA CIVILE E ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SANTORO Giovanni,M,PALERMO,Ingegneria,ICAR/05,,ENERGIA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SANTORO Mario,M,PALERMO,Ingegneria,ICAR/02,,"INGEGNERIA CIVILE, AMBIENTALE E AEROSPAZIALE",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SANTORO Vincenza,F,CATANIA,Ingegneria,ICAR/01,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SANTOSUOSSO Alfonso,M,Napoli Federico II,Ingegneria,ICAR/09,,ANALISI E PROGETTAZIONE STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SANTUCCI DE MAGISTRIS Filippo,M,Napoli Federico II,Ingegneria,ICAR/07,,"SCIENZE ANIMALI, VEGETALI E DELL'AMBIENTE",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SANTUCCIO Salvatore,M,CAMERINO,Architettura,ICAR/17,,SCUOLA DI ARCHITETTURA E DESIGN,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SAPIENZA Vincenzo,M,CATANIA,Ingegneria,ICAR/10,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SARA' Guido,M,FIRENZE,Architettura,ICAR/09,,COSTRUZIONI,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SARAGOSA Claudio,M,FIRENZE,Architettura,ICAR/21,,URBANISTICA E PIANIFICAZIONE DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SARGOLINI Massimo,M,CAMERINO,Architettura,ICAR/21,,SCUOLA DI ARCHITETTURA E DESIGN,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SARLO Antonella Blandina Maria,F,Mediterranea di REGGIO CALABRIA,Architettura,ICAR/21,,ARCHITETTURA E ANALISI DELLA CITTA' MEDITERRANEA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SARRO Adriana,F,PALERMO,Architettura,ICAR/14,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SARTOR Alessandro,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/17,,"STORIA, DISEGNO E RESTAURO DELL'ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
Ordinario,SARTORIO Gianluigi,M,Politecnico di MILANO,Ingegneria VI,ICAR/20,,ARCHITETTURA E PIANIFICAZIONE,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SASSANELLI Domenico,M,Politecnico di BARI,Ingegneria,ICAR/05,,VIE E TRASPORTI,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SASSO Laura,F,Politecnico di TORINO,Architettura,ICAR/14,,PROGETTAZIONE ARCHITETTONICA E DI DISEGNO INDUSTRIALE,2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SASSU Mauro,M,PISA,Ingegneria,ICAR/09,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SAVARESE Lidia,F,Napoli Federico II,Architettura,ICAR/14,,PROGETTAZIONE URBANA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SAVARESE Silvana,F,Napoli Federico II,Lettere e Filosofia,ICAR/18,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SAVI Fabrizio,M,"ROMA ""La Sapienza""",Ingegneria,ICAR/02,,"INGEGNERIA CIVILE, EDILE E AMBIENTALE",2001,08 - Ingegneria civile ed Architettura
Associato confermato,SAVI Vanda Rosa,F,Politecnico di BARI,Architettura,ICAR/12,,SCIENZE DELL'INGEGNERIA CIVILE E DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SAVI Vittorio,M,FERRARA,Architettura,ICAR/18,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SAVINI Maura,F,BOLOGNA,"Architettura ""Aldo Rossi""",ICAR/14,,ARCHITETTURA E PIANIFICAZIONE TERRITORIALE,2001,08 - Ingegneria civile ed Architettura
Straordinario,SAVOIA Marco,M,BOLOGNA,Ingegneria,ICAR/09,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SBACCHI Michele,M,PALERMO,Architettura,ICAR/14,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SBRANA Stefano,M,"ROMA ""La Sapienza""",Architettura Valle Giulia,ICAR/17,,"STORIA, DISEGNO E RESTAURO DELL'ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SBURLATI Roberta,F,GENOVA,Ingegneria,ICAR/08,,"INGEGNERIA DELLE COSTRUZIONI, DELL'AMBIENTE E DEL TERRITORIO",2001,08 - Ingegneria civile ed Architettura
Ordinario,SCALESSE Tommaso,M,CHIETI-PESCARA,Architettura,ICAR/18,,"SCIENZE, STORIA DELL'ARCHITETTURA, RESTAURO E RAPPRESENTAZIONE",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCALETTA Guido,M,PALERMO,Ingegneria,ICAR/17,,"RAPPRESENTAZIONE, CONOSCENZA, FIGURAZIONE, TRASFORMAZIONE DELL'AMBIENTE COSTRUITO--NATURALE",2001,08 - Ingegneria civile ed Architettura
Ordinario,SCALVINI Maria Luisa,F,Napoli Federico II,Architettura,ICAR/18,,STORIA DELL'ARCHITETTURA E RESTAURO,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SCALZO Marcello,M,FIRENZE,Architettura,ICAR/17,,ARCHITETTURA- DISEGNO STORIA PROGETTO,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SCANDURA Pietro,M,CATANIA,Ingegneria,ICAR/01,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
Ordinario,SCANDURRA Enzo,M,"ROMA ""La Sapienza""",Ingegneria,ICAR/20,,"INGEGNERIA CIVILE, EDILE E AMBIENTALE",2001,08 - Ingegneria civile ed Architettura
Straordinario,SCARANO Rolando,M,Napoli Federico II,Architettura,ICAR/14,,PROGETTAZIONE ARCHITETTONICA ED AMBIENTALE: TEORIE E METODOLOGIE OPERATIVE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCARPA Ludovica,F,Università IUAV di VENEZIA,Architettura,ICAR/18,,DIPARTIMENTO IUAV PER LA RICERCA,2001,08 - Ingegneria civile ed Architettura
Straordinario,SCARPELLI Giuseppe,M,Politecnica delle MARCHE,Ingegneria,ICAR/07,,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE E D URBANISTICA (SIMAU)",2001,08 - Ingegneria civile ed Architettura
Ordinario,SCARPI Giambattista,M,BOLOGNA,Ingegneria,ICAR/01,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2001,08 - Ingegneria civile ed Architettura
Ordinario,SCARSI Giulio,M,GENOVA,Ingegneria,ICAR/01,,INGEGNERIA AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
Ordinario,SCARZELLA Gian Paolo,M,Politecnico di TORINO,Ingegneria,ICAR/10,,INGEGNERIA DEI SISTEMI EDILIZI E TERRITORIALI,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCATASTA Raffaello,M,FERRARA,Architettura,ICAR/21,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SCATTONI Paolo,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/21,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
Straordinario,SCAVIA Claudio,M,Politecnico di TORINO,Ingegneria,ICAR/07,,INGEGNERIA STRUTTURALE EDILE E GEOTECNICA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCAVO Concetta Claudia,F,CATANIA,Ingegneria,ICAR/02,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCAZZOSI Lionella,F,Politecnico di MILANO,Architettura II,ICAR/19,,BUILDING ENVIRONMENT SCIENCES AND TECHNOLOGY - BEST,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCHEMBRI Maurizio,M,Università IUAV di VENEZIA,Architettura,ICAR/14,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
Ordinario,SCHIAFFONATI Fabrizio,M,Politecnico di MILANO,Architettura,ICAR/12,,BUILDING ENVIRONMENT SCIENCES AND TECHNOLOGY - BEST,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SCHIAVONI SCHIAVONI Ugo Maria Antonio,M,"ROMA ""Tor Vergata""",Ingegneria,ICAR/20,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCHIPPA Leonardo,M,FERRARA,Ingegneria,ICAR/01,,INGEGNERIA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SCHOFIELD VAUGHAN Richard,M,Università IUAV di VENEZIA,Architettura,ICAR/18,,DIPARTIMENTO IUAV PER LA RICERCA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SCHREFLER Bernhard,M,PADOVA,Ingegneria,ICAR/08,,"INGEGNERIA CIVILE, EDILE E AMBIENTALE - ICEA",2001,08 - Ingegneria civile ed Architettura
Associato confermato,SCIBILIA Nunzio,M,PALERMO,Ingegneria,ICAR/09,,"INGEGNERIA CIVILE, AMBIENTALE, AEROSPAZIALE, DEI MATERIALI (DICAM)",2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SCIONTI Mauro,M,Politecnico di BARI,Ingegneria,ICAR/14,,ARCHITETTURA E URBANISTICA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCIORTINO Giampiero,M,ROMA TRE,Ingegneria,ICAR/01,,SCIENZE DELL'INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCIORTINO Lino,M,BOLOGNA,Ingegneria,ICAR/08,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2001,08 - Ingegneria civile ed Architettura
Ordinario,SCIROCCO Francesco,M,Politecnico di MILANO,Architettura II,ICAR/08,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
Ordinario,SCOCCIMARRO Antonio,M,Politecnico di MILANO,Architettura,ICAR/12,,DISEGNO INDUSTRIALE E TECNOLOGIA DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SCOTTI Aurora,F,Politecnico di MILANO,Architettura,ICAR/18,,PROGETTAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCOTTO DI VETTIMO Luciano,M,Napoli Federico II,Architettura,ICAR/14,,PROGETTAZIONE URBANA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SCOTTON Paolo,M,TRENTO,Ingegneria,ICAR/01,,GEOSCIENZE,2001,08 - Ingegneria civile ed Architettura
Straordinario,SCUDO Giovanni,M,Politecnico di MILANO,Architettura,ICAR/12,,BUILDING ENVIRONMENT SCIENCES AND TECHNOLOGY - BEST,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SDINO Leopoldo,M,Politecnico di MILANO,Ingegneria VI,ICAR/22,,BUILDING ENVIRONMENT SCIENCES AND TECHNOLOGY - BEST,2001,08 - Ingegneria civile ed Architettura
Ordinario,SEASSARO Alberto,M,Politecnico di MILANO,Architettura III,ICAR/13,,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2001,08 - Ingegneria civile ed Architettura
Associato confermato,SEASSARO Loredana,F,GENOVA,Architettura,ICAR/20,,SCIENZE PER L'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SECCHI Bernardo,M,Università IUAV di VENEZIA,Architettura,ICAR/21,,URBANISTICA,2001,08 - Ingegneria civile ed Architettura
Straordinario,SECCHI Roberto,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/14,,ARCHITETTURA E PROGETTO,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SECCIA Mario,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/14,,ARCHITETTURA E PROGETTO,2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SECHI Giovanni Maria,M,CAGLIARI,Ingegneria,ICAR/02,,INGEGNERIA DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SECONDINI Piero,M,BOLOGNA,Ingegneria,ICAR/20,,ARCHITETTURA E PIANIFICAZIONE TERRITORIALE,2001,08 - Ingegneria civile ed Architettura
Ordinario,SEGONI Roberto,M,FIRENZE,Architettura,ICAR/13,,TECNOLOGIE DELL'ARCHITETTURA E DESIGN,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SELICATO Francesco,M,Politecnico di BARI,Ingegneria,ICAR/20,,SCIENZE DELL'INGEGNERIA CIVILE E DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SELLERI Fabio,M,FIRENZE,Ingegneria,ICAR/08,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SELVAFOLTA Ornella,F,Politecnico di MILANO,Architettura,ICAR/18,,ARCHITETTURA E PIANIFICAZIONE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SEMBOLONI Ferdinando,M,FIRENZE,Architettura,ICAR/20,,URBANISTICA E PIANIFICAZIONE DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
Ordinario,SEMERANI Luciano,M,Università IUAV di VENEZIA,Architettura,ICAR/14,,PROGETTAZIONE ARCHITETTONICA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SEMI Franca,F,Università IUAV di VENEZIA,Architettura,ICAR/16,,PROGETTAZIONE ARCHITETTONICA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SEMINARA Giovanni,M,GENOVA,Ingegneria,ICAR/01,,"INGEGNERIA DELLE COSTRUZIONI, DELL'AMBIENTE E DEL TERRITORIO",2001,08 - Ingegneria civile ed Architettura
Straordinario,SEMINO Gian Paolo,M,Politecnico di MILANO,Architettura II,ICAR/14,,PROGETTAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SEMINO Rinaldo,M,GENOVA,Architettura,ICAR/14,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
Ordinario,SENA Carmelo,M,Politecnico di TORINO,Ingegneria,ICAR/06,,"INGEGNERIA DEL TERRITORIO, DELL'AMBIENTE E DELLE GEOTECNOLOGIE",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SENNATO Marina,F,"ROMA ""La Sapienza""",Ingegneria,ICAR/14,,"INGEGNERIA CIVILE, EDILE E AMBIENTALE",2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SEPE Vincenzo,M,CHIETI-PESCARA,Architettura,ICAR/08,,INGEGNERIA E GEOLOGIA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SERAFINI Giorgio,M,MODENA e REGGIO EMILIA,"Ingegneria ""Enzo Ferrari""",ICAR/17,,INGEGNERIA MECCANICA E CIVILE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SERAFINI Lucia,F,CHIETI-PESCARA,Architettura,ICAR/19,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SERGI Giovanni,M,Politecnica delle MARCHE,Ingegneria,ICAR/21,,"ARCHITETTURA, RILIEVO, DISEGNO, URBANISTICA, STORIA",2001,08 - Ingegneria civile ed Architettura
Straordinario,SERINO Giorgio,M,Napoli Federico II,Ingegneria,ICAR/09,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SERINO Roberto,M,Napoli Federico II,Architettura,ICAR/14,,CONFIGURAZIONE E ATTUAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SERPIERI Maria Vittoria,F,Napoli Federico II,Architettura,ICAR/14,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
Associato non confermato,SERRA Mauro,M,CAGLIARI,Ingegneria,ICAR/08,,"INGEGNERIA STRUTTURALE,INFRASTRUTTURALE E GEOMATICA (D.I.S.I.G.)",2001,08 - Ingegneria civile ed Architettura
Assistente r.e.,SERVETTO Mario,M,GENOVA,Ingegneria,ICAR/04,,"INGEGNERIA MECCANICA, ENERGETICA, DELLA PRODUZIONE, DEI TRASPORTI E DEI MODELLI MATEMATICI (DIME)",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SESSA Ettore,M,PALERMO,Architettura,ICAR/18,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SESTINI Valerio,M,FIRENZE,Architettura,ICAR/12,,PROCESSI E METODI DELLA PRODUZIONE EDILIZIA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SESTITO Marcello,M,Mediterranea di REGGIO CALABRIA,Architettura,ICAR/14,,"ARTE, SCIENZA E TECNICA DEL COSTRUIRE",2001,08 - Ingegneria civile ed Architettura
Straordinario,SETTE Maria Piera,F,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/19,,"STORIA, DISEGNO E RESTAURO DELL'ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
Associato confermato,SETTI Paolo Pietro,M,Politecnico di MILANO,Ingegneria VI,ICAR/08,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SETZU Raimondo,M,CAGLIARI,Ingegneria,ICAR/14,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Associato confermato,SEVERATI Carlo,M,ROMA TRE,Architettura,ICAR/18,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
Ordinario,SGROSSO FRANCESE Anna,F,Napoli Federico II,Architettura,ICAR/17,,CONFIGURAZIONE E ATTUAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SGUERSO Domenico,M,TRENTO,Ingegneria,ICAR/06,,"INGEGNERIA DELLE COSTRUZIONI, DELL'AMBIENTE E DEL TERRITORIO",2001,08 - Ingegneria civile ed Architettura
Ricercatore,SIAS Maria,F,CAGLIARI,Ingegneria,ICAR/20,,INGEGNERIA DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
Ricercatore,SIBILIA Giovanna,F,ROMA TRE,Architettura,ICAR/15,,PROGETTAZIONE E STUDIO DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ricercatore non confermato,SIBILLA Stefano,M,PAVIA,Ingegneria,ICAR/01,,INGEGNERIA CIVILE E ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
Ordinario,SICCARDI Franco,M,GENOVA,Ingegneria,ICAR/02,,"INFORMATICA, SISTEMISTICA E TELEMATICA",2001,08 - Ingegneria civile ed Architettura
